"dauid","ctuid"
"35190549","5350420.06"
"35191081","5350401.11"
"35203265","5350336.00"
"35190828","5350423.01"
"35203908","5350375.05"
"35203266","5350336.00"
"35580462","5950022.06"
"35203216","5350026.00"
"35190284","5350410.13"
"35202485","5350323.02"
"35203441","5350344.01"
"35200167","5350376.04"
"35204217","5350376.05"
"35203732","5350802.02"
"35200178","5350376.04"
"35204785","5350363.04"
"35580198","5950021.00"
"35200089","5350377.03"
"35190501","5350423.01"
"35202843","5350032.00"
"35203192","5350018.00"
"35201061","5350092.00"
"35201398","5350106.00"
"35180489","5350803.06"
"35200090","5350377.03"
"35201033","5350092.00"
"35204594","5350062.02"
"35202842","5350032.00"
"35201058","5350092.00"
"35203527","5350348.00"
"35200009","5350378.17"
"35190649","5350401.13"
"35204030","5350302.02"
"35191104","5350420.10"
"35204723","5350378.28"
"35204183","5350378.28"
"35203922","5350376.13"
"35204636","5350152.00"
"35200945","5350053.00"
"35201370","5350099.00"
"35203981","5350155.00"
"35204781","5350363.05"
"35201031","5350060.00"
"35203847","5350097.01"
"35201378","5350101.00"
"35204587","5350034.01"
"35204632","5350109.00"
"35201057","5350092.00"
"35203715","5350362.01"
"35204623","5350063.06"
"35204633","5350109.00"
"35201379","5350101.00"
"35202456","5350324.02"
"35203841","5350054.00"
"35201289","5350105.00"
"35203373","5350367.01"
"35204160","5350099.00"
"35191021","5350401.20"
"35201182","5350111.00"
"35200975","5350115.00"
"35200983","5350115.00"
"35190439","5350420.05"
"35202222","5350169.01"
"35203194","5350019.00"
"35201038","5350091.01"
"35204800","5350287.02"
"35204576","5350029.00"
"35202339","5350138.00"
"35191344","5350420.15"
"35204734","5350122.00"
"35200092","5350377.01"
"35203505","5350341.04"
"35203501","5350343.00"
"35204628","5350109.00"
"35201421","5350045.00"
"35204640","5350152.00"
"35201404","5350099.00"
"35204841","5350011.00"
"35580442","5950100.04"
"35201446","5350042.00"
"35201281","5350103.00"
"35201122","5350162.00"
"35202132","5350287.04"
"35580100","5950009.02"
"35203746","5350362.02"
"35203128","5350217.00"
"35190648","5350401.13"
"35204532","5350165.00"
"35190155","5350441.04"
"35191069","5350441.04"
"35190466","5350421.05"
"35190776","5350424.10"
"35202375","5350142.00"
"35202694","5350195.01"
"35202345","5350141.01"
"35200499","5350189.00"
"35191225","5350420.15"
"35204898","5350013.02"
"35201545","5350203.00"
"35201403","5350099.00"
"35200108","5350378.22"
"35180907","5350805.09"
"35200881","5350040.00"
"35200319","5350304.06"
"35204015","5350102.03"
"35190852","5350421.05"
"35191228","5350420.13"
"35204692","5350201.00"
"35202340","5350139.01"
"35190404","5350402.13"
"35180441","5350804.10"
"35190830","5350423.01"
"35180481","5350804.05"
"35202270","5350278.00"
"35190529","5350422.02"
"35200004","5350378.28"
"35200010","5350378.17"
"35203938","5350378.16"
"35190744","5350401.13"
"35180918","5350805.10"
"35200951","5350053.00"
"35190539","5350420.11"
"35190521","5350424.04"
"35190600","5350401.14"
"35203739","5350802.01"
"35202810","5350118.00"
"35180451","5350804.11"
"35201469","5350050.01"
"35201080","5350118.00"
"35203140","5350216.00"
"35203812","5350071.00"
"35204500","5350083.00"
"35203141","5350216.00"
"35203223","5350026.00"
"35204134","5350159.02"
"35200693","5350073.00"
"35190637","5350401.18"
"35180505","5350803.04"
"35201204","5350159.02"
"35580172","5950022.04"
"35203531","5350342.00"
"35580200","5950021.00"
"35204479","5350247.01"
"35202360","5350141.02"
"35202966","5350242.00"
"35211155","5350562.14"
"35200449","5350262.01"
"35580201","5950021.00"
"35211870","5350576.06"
"35202972","5350241.00"
"35202356","5350142.00"
"35211147","5350562.11"
"35211176","5350562.06"
"35202367","5350141.02"
"35201840","5350247.02"
"35211533","5350576.17"
"35211104","5350531.02"
"35201916","5350293.00"
"35200468","5350350.00"
"35580175","5950022.04"
"35202722","5350261.00"
"35201955","5350283.02"
"35202954","5350288.00"
"35211680","5350576.20"
"35201842","5350247.02"
"35201577","5350206.01"
"35203489","5350343.00"
"35203073","5350248.05"
"35260361","5390240.00"
"35203790","5350334.00"
"35260757","5390112.00"
"35260359","5390240.00"
"35260765","5390004.02"
"35201591","5350212.00"
"35260529","5390014.03"
"35203444","5350344.01"
"35260525","5390014.03"
"35260545","5390017.01"
"35201581","5350206.01"
"35200465","5350349.00"
"35260736","5390018.03"
"35202762","5350267.00"
"35260136","5390200.00"
"35201574","5350206.01"
"35210690","5350527.08"
"35260416","5390018.03"
"35211526","5350528.15"
"35260419","5390018.01"
"35211463","5350520.02"
"35260788","5390230.00"
"35210362","5350508.00"
"35260679","5390334.01"
"35260199","5390323.00"
"35210786","5350522.00"
"35210368","5350500.01"
"35260686","5390334.02"
"35260795","5390324.00"
"35210890","5350527.01"
"35260695","5390332.00"
"35210347","5350510.00"
"35210612","5350550.02"
"35210689","5350527.08"
"35210488","5350516.25"
"35260133","5390200.00"
"35201573","5350206.02"
"35210665","5350528.15"
"35260801","5390303.00"
"35210364","5350508.00"
"35240016","5350635.00"
"35210758","5350507.00"
"35240010","5350636.00"
"35210889","5350527.01"
"35240838","5350634.02"
"35260469","5390007.01"
"35201648","5350222.01"
"35201572","5350206.02"
"35210301","5350527.07"
"35201576","5350206.01"
"35240840","5350634.02"
"35240741","5350631.02"
"35240013","5350635.00"
"35210293","5350527.03"
"35260139","5390304.00"
"35201575","5350206.02"
"35201650","5350222.01"
"35210787","5350522.00"
"35201693","5350231.00"
"35201702","5350224.00"
"35211338","5350525.01"
"35201705","5350233.00"
"35201706","5350233.00"
"35211696","5350528.41"
"35211044","5350528.34"
"35211698","5350562.13"
"35210181","5350574.00"
"35201704","5350232.00"
"35204036","5350292.00"
"35260273","5390221.00"
"35211803","5350573.09"
"35210323","5350527.05"
"35201708","5350233.00"
"35211272","5350571.01"
"35260274","5390221.00"
"35211321","5350528.36"
"35210169","5350573.03"
"35201805","5350238.01"
"35260121","5390202.00"
"35260125","5390201.00"
"35201647","5350222.01"
"35211005","5350526.01"
"35210023","5350576.07"
"35260097","5390206.00"
"35210114","5350561.00"
"35260296","5390242.02"
"35260834","5390210.00"
"35201784","5350237.01"
"35202986","5350230.02"
"35260085","5390206.00"
"35260588","5390100.00"
"35202996","5350240.01"
"35260600","5390002.00"
"35260557","5390017.02"
"35201806","5350238.01"
"35211783","5350576.33"
"35260530","5390014.03"
"35201786","5350237.02"
"35260206","5390321.00"
"35202989","5350230.02"
"35260668","5390320.00"
"35260669","5390320.00"
"35260470","5390007.01"
"35211584","5350573.06"
"35210115","5350561.00"
"35210080","5350562.11"
"35260204","5390322.00"
"35211407","5350562.02"
"35260205","5390322.00"
"35202707","5350268.00"
"35210180","5350573.03"
"35202763","5350267.00"
"35203449","5350346.01"
"35200464","5350262.01"
"35210116","5350561.00"
"35203450","5350346.01"
"35202616","5350274.02"
"35211094","5350532.01"
"35260022","5390210.00"
"35211582","5350573.06"
"35211152","5350562.14"
"35580177","5950022.04"
"35260126","5390201.00"
"35211271","5350571.01"
"35260178","5390301.00"
"35260384","5390005.00"
"35202969","5350241.00"
"35210117","5350561.00"
"35201758","5350235.01"
"35211231","5350576.09"
"35201707","5350233.00"
"35211156","5350562.14"
"35211085","5350529.02"
"35210179","5350573.03"
"35211058","5350529.02"
"35204410","5350175.01"
"35201703","5350224.00"
"35211145","5350562.04"
"35203470","5350351.01"
"35203452","5350344.01"
"35211060","5350529.02"
"35204271","5350268.00"
"35201499","5350229.00"
"35204429","5350239.00"
"35260587","5390102.02"
"35260485","5390101.00"
"35260603","5390003.02"
"35260630","5390209.05"
"35202970","5350242.00"
"35260052","5390208.00"
"35260594","5390101.00"
"35200453","5350262.02"
"35210096","5350564.02"
"35260053","5390208.00"
"35260602","5390003.02"
"35211232","5350576.09"
"35260080","5390206.00"
"35203480","5350346.02"
"35260404","5390004.01"
"35260474","5390007.02"
"35260625","5390208.00"
"35260383","5390005.00"
"35211697","5350528.41"
"35260084","5390215.00"
"35260024","5390211.00"
"35260490","5390100.00"
"35260667","5390320.00"
"35260385","5390005.00"
"35260507","5390009.00"
"35260146","5390304.00"
"35260803","5390333.00"
"35260288","5390242.01"
"35202354","5350142.00"
"35211093","5350532.01"
"35210058","5350575.08"
"35260143","5390304.00"
"35260147","5390305.00"
"35260141","5390304.00"
"35260455","5390006.00"
"35240012","5350635.00"
"35260148","5390305.00"
"35201571","5350206.02"
"35260176","5390310.02"
"35210352","5350509.02"
"35210046","5350576.05"
"35202611","5350266.00"
"35260186","5390301.00"
"35211287","5350575.02"
"35260144","5390304.00"
"35260149","5390305.00"
"35260451","5390005.00"
"35260794","5390230.00"
"35260467","5390007.01"
"35260203","5390322.00"
"35203483","5350346.01"
"35201756","5350235.01"
"35260382","5390005.00"
"35260456","5390006.00"
"35201501","5350229.00"
"35260763","5390004.02"
"35203281","5350335.00"
"35260090","5390206.00"
"35260484","5390101.00"
"35260096","5390206.00"
"35201755","5350235.01"
"35203445","5350345.00"
"35260362","5390240.00"
"35260732","5390208.00"
"35260488","5390101.00"
"35211600","5350562.14"
"35202369","5350141.02"
"35210171","5350573.03"
"35210308","5350522.00"
"35202971","5350241.00"
"35240837","5350634.02"
"35203530","5350342.00"
"35240007","5350636.00"
"35211337","5350521.02"
"35260500","5390007.01"
"35210408","5350504.00"
"35201498","5350228.00"
"35240842","5350634.01"
"35210061","5350575.03"
"35240839","5350634.02"
"35260405","5390004.01"
"35201785","5350237.02"
"35210296","5350527.07"
"35240030","5350632.00"
"35210522","5350516.25"
"35210052","5350575.05"
"35210307","5350521.02"
"35211702","5350528.41"
"35211003","5350527.02"
"35211320","5350528.36"
"35210148","5350562.02"
"35210059","5350575.08"
"35260741","5390007.02"
"35210324","5350527.05"
"35240745","5350637.00"
"35260398","5390011.00"
"35211010","5350526.01"
"35211875","5350528.36"
"35260472","5390007.02"
"35204695","5350208.00"
"35202988","5350230.02"
"35202764","5350267.00"
"35210215","5350572.08"
"35212021","5350528.35"
"35212118","5350525.02"
"35210048","5350576.05"
"35260454","5390006.00"
"35210068","5350575.03"
"35260360","5390240.00"
"35210070","5350575.03"
"35201816","5350243.02"
"35201720","5350237.02"
"35260750","5390321.00"
"35211288","5350574.00"
"35260796","5390324.00"
"35201804","5350238.01"
"35210054","5350575.08"
"35260544","5390017.01"
"35260558","5390017.02"
"35260556","5390014.02"
"35201718","5350238.01"
"35211319","5350528.31"
"35210067","5350575.03"
"35260358","5390241.00"
"35210977","5350526.01"
"35202993","5350231.00"
"35201514","5350219.00"
"35260275","5390221.00"
"35201694","5350231.00"
"35201759","5350235.01"
"35203098","5350247.02"
"35211339","5350525.02"
"35211143","5350562.04"
"35260264","5390102.03"
"35211160","5350562.14"
"35211095","5350532.01"
"35211699","5350562.13"
"35211768","5350576.10"
"35200478","5350191.00"
"35203521","5350348.00"
"35201989","5350295.00"
"35260386","5390011.00"
"35202125","5350276.01"
"35260764","5390004.02"
"35202392","5350276.01"
"35202374","5350142.00"
"35212047","5350562.03"
"35210846","5350520.02"
"35202370","5350141.02"
"35210773","5350512.00"
"35204128","5350344.02"
"35210949","5350500.02"
"35210262","5350528.18"
"35260043","5390214.00"
"35210686","5350528.02"
"35204855","5350263.03"
"35212045","5350528.02"
"35260216","5390323.00"
"35211983","5350520.07"
"35260547","5390014.02"
"35210664","5350528.15"
"35260549","5390014.02"
"35202613","5350274.01"
"35210302","5350521.02"
"35203279","5350333.00"
"35260471","5390007.01"
"35201838","5350245.00"
"35211105","5350531.02"
"35211109","5350531.02"
"35201829","5350245.00"
"35202614","5350274.01"
"35211181","5350562.07"
"35580202","5950021.00"
"35202030","5350311.04"
"35203096","5350247.02"
"35201830","5350245.00"
"35580173","5950022.04"
"35210108","5350560.00"
"35211248","5350576.04"
"35204409","5350175.01"
"35580176","5950022.04"
"35202155","5350288.00"
"35260551","5390014.01"
"35260738","5390014.03"
"35260546","5390012.02"
"35260414","5390018.03"
"35260427","5390012.02"
"35260756","5390112.00"
"35260654","5390018.01"
"35211766","5350576.10"
"35260260","5390307.00"
"35211146","5350562.04"
"35260425","5390017.02"
"35201850","5350247.02"
"35580343","5950018.00"
"35203081","5350248.04"
"35201823","5350244.01"
"35201824","5350244.02"
"35211180","5350562.07"
"35210508","5350516.26"
"35201828","5350245.00"
"35210489","5350516.25"
"35210501","5350516.24"
"35580199","5950021.00"
"35210507","5350516.26"
"35210494","5350516.26"
"35201827","5350245.00"
"35210411","5350504.00"
"35210409","5350504.00"
"35210412","5350501.01"
"35210503","5350516.24"
"35210407","5350504.00"
"35210438","5350515.01"
"35210490","5350516.25"
"35211425","5350516.30"
"35211845","5350516.40"
"35210719","5350513.01"
"35202368","5350141.02"
"35211521","5350516.30"
"35210709","5350518.00"
"35210942","5350516.05"
"35200463","5350262.01"
"35202629","5350264.00"
"35200466","5350349.00"
"35203316","5350331.01"
"35203300","5350356.00"
"35203525","5350348.00"
"35203299","5350356.00"
"35203301","5350356.00"
"35204329","5350331.03"
"35203344","5350331.01"
"35203001","5350238.01"
"35260127","5390201.00"
"35204205","5350336.00"
"35260044","5390214.00"
"35260122","5390203.02"
"35210145","5350562.02"
"35202353","5350142.00"
"35203786","5350333.00"
"35260089","5390206.00"
"35580064","5950005.00"
"35260175","5390310.02"
"35260483","5390101.00"
"35203491","5350343.00"
"35580062","5950005.00"
"35260081","5390215.00"
"35260752","5390112.00"
"35260552","5390014.01"
"35260555","5390014.02"
"35260754","5390112.00"
"35260212","5390321.00"
"35260207","5390321.00"
"35211421","5350525.01"
"35260214","5390321.00"
"35260208","5390321.00"
"35210981","5350526.01"
"35204760","5350210.01"
"35210625","5350516.30"
"35210703","5350519.00"
"35580349","5950004.00"
"35210536","5350516.28"
"35580351","5950004.00"
"35580353","5950004.00"
"35210539","5350516.05"
"35580058","5950005.00"
"35580348","5950004.00"
"35211782","5350576.33"
"35580057","5950005.00"
"35210941","5350516.05"
"35210531","5350516.29"
"35580060","5950005.00"
"35580355","5950023.02"
"35210710","5350518.00"
"35580354","5950004.00"
"35211011","5350526.01"
"35210685","5350528.02"
"35210674","5350528.12"
"35210683","5350528.16"
"35210322","5350527.05"
"35260370","5390003.02"
"35210673","5350528.12"
"35211322","5350528.36"
"35210891","5350527.01"
"35211489","5350500.02"
"35210213","5350572.08"
"35211525","5350528.16"
"35211001","5350527.02"
"35210502","5350516.24"
"35201512","5350219.00"
"35211356","5350573.05"
"35211455","5350572.05"
"35211350","5350573.05"
"35260628","5390209.05"
"35211806","5350573.09"
"35201656","5350223.02"
"35210226","5350572.01"
"35201652","5350223.02"
"35211357","5350573.05"
"35201513","5350219.00"
"35211802","5350573.09"
"35204276","5350236.01"
"35580147","5950015.00"
"35580117","5950022.03"
"35580141","5950019.00"
"35580123","5950012.00"
"35260665","5390320.00"
"35201625","5350236.02"
"35580180","5950022.06"
"35580179","5950022.06"
"35580121","5950022.03"
"35580116","5950022.06"
"35580135","5950017.00"
"35580133","5950016.00"
"35201664","5350214.00"
"35580168","5950016.00"
"35580125","5950016.00"
"35201663","5350213.02"
"35204472","5350247.01"
"35211801","5350573.09"
"35201848","5350246.00"
"35580055","5950005.00"
"35580044","5950004.00"
"35203072","5350248.05"
"35580063","5950005.00"
"35580352","5950004.00"
"35580031","5950023.02"
"35580056","5950005.00"
"35202090","5350292.00"
"35260128","5390201.00"
"35201631","5350236.01"
"35260124","5390201.00"
"35260188","5390302.00"
"35210227","5350572.01"
"35260611","5390102.02"
"35260194","5390302.00"
"35260183","5390301.00"
"35260129","5390201.00"
"35211229","5350576.04"
"35260805","5390333.00"
"35260131","5390201.00"
"35211088","5350532.01"
"35210682","5350528.16"
"35210680","5350528.16"
"35210803","5350511.02"
"35260142","5390304.00"
"35211087","5350529.02"
"35260683","5390334.01"
"35201914","5350293.00"
"35210759","5350507.00"
"35260123","5390203.02"
"35210365","5350508.00"
"35203275","5350335.00"
"35210346","5350510.00"
"35210788","5350522.00"
"35200460","5350349.00"
"35203447","5350345.00"
"35201569","5350206.02"
"35203448","5350346.01"
"35240835","5350634.01"
"35580443","5950100.04"
"35260791","5390230.00"
"35580142","5950019.00"
"35580146","5950015.00"
"35580115","5950022.06"
"35580131","5950016.00"
"35210309","5350522.00"
"35580155","5950019.00"
"35210345","5350510.00"
"35580126","5950016.00"
"35580124","5950012.00"
"35580095","5950009.01"
"35260140","5390304.00"
"35210124","5350564.01"
"35260684","5390334.01"
"35580069","5950007.00"
"35211103","5350531.02"
"35580088","5950008.00"
"35580345","5950009.01"
"35580083","5950007.00"
"35210094","5350564.02"
"35201851","5350247.02"
"35580082","5950007.00"
"35260666","5390320.00"
"35580070","5950007.00"
"35202620","5350274.02"
"35203423","5350354.00"
"35203294","5350355.02"
"35580098","5950009.01"
"35203292","5350355.02"
"35203297","5350356.00"
"35203317","5350331.01"
"35203415","5350354.00"
"35211107","5350531.02"
"35580080","5950007.00"
"35203422","5350354.00"
"35203298","5350356.00"
"35203315","5350331.01"
"35211681","5350576.20"
